9/12/2017 10:57,16819865
9/13/2017 10:30,16845576
9/14/2017 13:05,16870043
9/15/2017 9:57,16896609
9/20/2017 22:13,17032335
9/22/2017 2:13,17060070
9/23/2017 6:13,17086286
9/24/2017 10:13,17109469
9/25/2017 14:13,17134865
9/26/2017 18:13,17162305
9/27/2017 8:55,17175004
9/28/2017 9:13,17201375
9/28/2017 12:38,17205074
9/29/2017 7:19,17222399
9/30/2017 11:18,17246293
10/1/2017 15:19,17270016
10/2/2017 19:19,17300066
10/3/2017 10:28,17312457
10/4/2017 7:41,17332159
10/5/2017 7:28,17353315
10/6/2017 11:28,17377696
10/7/2017 15:28,17404506
10/8/2017 19:28,17431605
10/9/2017 23:28,17462897
10/10/2017 10:14,17468930
10/11/2017 9:37,17497046
10/12/2017 0:36,17515831
10/13/2017 4:36,17555548
10/14/2017 8:36,17595050
10/15/2017 12:36,17626401
10/16/2017 16:36,17665382
10/17/2017 20:36,17705898
10/19/2017 0:35,17747523
10/20/2017 4:36,17785376
10/21/2017 8:37,17827152
10/22/2017 12:20,17868013
10/23/2017 16:20,17910984
10/24/2017 17:13,17947154
10/25/2017 12:43,17973590
10/26/2017 10:04,18006105
10/27/2017 9:54,18041288
10/28/2017 13:53,18074932
10/29/2017 17:54,18107092
10/30/2017 21:54,18174840
11/1/2017 1:53,18218118
11/2/2017 5:53,18260338
11/3/2017 9:53,18311040
11/4/2017 7:20,18351659
11/5/2017 11:20,18390054
11/6/2017 15:20,18435363
11/7/2017 17:49,18484924
11/8/2017 19:59,18527962
11/9/2017 23:59,18570652
11/10/2017 22:04,18599293
11/12/2017 2:04,18639620
11/13/2017 1:19,18672124
11/13/2017 15:42,18692769
11/14/2017 19:42,18732076
11/15/2017 23:42,18770376
11/17/2017 3:42,18808887
11/18/2017 7:42,18850175
11/18/2017 19:52,18866359
11/19/2017 23:52,18902058
11/21/2017 3:52,18948510
11/22/2017 7:52,18990446
11/23/2017 11:52,19033740
11/24/2017 15:53,19072913
11/25/2017 15:20,19107369
11/26/2017 18:24,19152189
11/27/2017 22:24,19215073
11/29/2017 2:24,19284089
11/30/2017 6:24,19390594
12/1/2017 8:36,19471445
12/2/2017 11:47,19535256
